logFC	logCPM	LR	PValue	DE	FDR
chr9:137437159|137438084	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:81611769|81613521	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:137352620|137352944	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:23701379|23705071	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:104132009|104136060	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:117648596|117650977	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:137051510|137052348	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:125153906|125160906	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:135577350|135577774	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:96458379|96484633	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:127399907|127403803	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:103004969|103006378	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:34647089|34647705	-3.02586100933465	6.50726699668373	0.6208856599398	0.430718359527299	0	0.57132041135255
chr9:133155901|133161532	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:91737391|91883383	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:127751172|127761650	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:130697582|130700935	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:14997164|15007882	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:132651075|132659780	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:16215772|16400547	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:127428832|127435216	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:128715172|128716923	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:128828735|128828877	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:89664928|89673487	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:34972411|34977641	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:94558720|94587469	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:94606815|94620491	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:97936171|97938191	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:37842089|37857351	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:69225304|69226175	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:36353170|36376127	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:108899822|108903669	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:135697506|135698476	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:137213967|137215018	2.99389807949949	6.50143678721963	0.611129489404584	0.434362854121457	0	0.57132041135255
chr9:75016268|75017448	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:33034216|33036257	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:36227248|36236984	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:81616646|81620557	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:85175476|85182840	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:72927116|72931019	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:83311887|83343287	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:88072732|88073036	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:136979946|136980855	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:69218257|69228114	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:35810247|35811057	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:83669185|83680037	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:95240649|95247516	2.87020929060691	6.44802373402901	0.588281697484795	0.443084345901507	0	0.57132041135255
chr9:128927038|128937778	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:94278758|94292467	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:35396841|35397712	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:77321169|77321746	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:3012924|3014177	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:109243618|109255680	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:137612896|137613769	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:93069100|93075972	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:96246556|96252910	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:38437689|38462233	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:137430784|137433074	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:89698033|89700357	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:72930879|72940252	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:127806973|127807286	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:34241185|34242108	-2.84027853487446	6.39437988908463	0.579165575581324	0.446639574635195	0	0.57132041135255
chr9:124457472|124468190	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:15778968|15784694	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:16431403|16435099	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:94572979|94577793	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:34647492|34647961	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:36607575|36643083	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:127336128|127345477	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:136800389|136805457	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:4719135|4722625	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:133671535|133694371	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:35841526|35846068	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:136405118|136405978	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:136337441|136339815	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:6497049|6497268	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:123139529|123160462	2.81525304903235	6.38935004296995	0.57566953328986	0.448014749315274	0	0.57132041135255
chr9:129085023|129085306	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:127709422|127712349	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:128933782|128934058	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:126965844|126977745	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:90864589|90874849	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:121354601|121356156	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:94498056|94502641	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:15423909|15433636	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:22213677|22214672	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:72056784|72059384	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:38413237|38414203	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:137436869|137438305	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:93107674|93110721	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:137232575|137233404	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:104750956|104753064	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:97648008|97656085	-2.79960327746965	6.41508298115719	0.566581834590505	0.451620410308756	0	0.57132041135255
chr9:76189631|76292275	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:98060782|98077017	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:34179038|34242108	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:137351318|137352786	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:19063008|19063580	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:122214283|122227030	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:85621202|85646418	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:112972080|112982947	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:99825659|99833454	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:15846702|15848947	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:136806050|136807202	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:2644734|2646552	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:136418017|136418673	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:128828735|128829155	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:35562875|35563356	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:32481340|32488887	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:112275844|112297916	2.64234064802439	6.31568130066941	0.542766087959804	0.461288625333077	0	0.57132041135255
chr9:127914656|127916494	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:137022941|137024236	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:97648008|97655764	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:75117504|75133401	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:133104263|133108406	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:128722009|128722574	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:117708563|117848155	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:136791947|136792358	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:113198855|113203035	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:106588380|106589013	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:96298416|96321341	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:5810011|5813035	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:69043461|69046482	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:98210656|98229148	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:129060550|129061346	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:35106252|35106891	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:82281582|82428293	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:71918425|71947112	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:129613107|129620743	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:33245112|33246728	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:114905828|114918138	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:93476256|93498886	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:35835288|35841267	-2.60867865326147	6.27188509814092	0.533763883705578	0.465028728930858	0	0.57132041135255
chr9:132677977|132683693	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:120776093|120778545	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:32485175|32491420	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:3546778|3568889	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:87727594|87728809	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:128632127|128632484	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:134782667|134796901	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:4836726|4841357	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:137078502|137079449	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:136800389|136804816	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:103264524|103315281	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:121318406|121324644	2.58615669706501	6.26779167401653	0.530312963672932	0.466475312786709	0	0.57132041135255
chr9:18635943|18662073	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:126615383|126693601	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:13150511|13176417	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:105479354|105508715	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:136447569|136451408	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:130219725|130222738	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:72197462|72213991	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:34556255|34564832	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:96465337|96465778	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:3671474|3674648	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:84670377|84707912	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:94199198|94223308	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:113421103|113424316	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:8936079|8958848	-2.57305473429065	6.2887575957883	0.521346929489953	0.470267685114219	0	0.57132041135255
chr9:124312509|124313985	2.32489044286652	6.1700240901327	0.479446803799988	0.488672998658824	0	0.57132041135255
chr9:23831438|23831598	2.32489044286652	6.1700240901327	0.479446803799988	0.488672998658824	0	0.57132041135255
chr9:35724830|35725321	2.32489044286652	6.1700240901327	0.479446803799988	0.488672998658824	0	0.57132041135255
chr9:7930282|7960662	2.32489044286652	6.1700240901327	0.479446803799988	0.488672998658824	0	0.57132041135255
chr9:23540579|23554617	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:84292668|84298019	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:127925867|127927208	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:73154198|73158601	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:96774788|96776245	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:112405624|112418958	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:68742501|68822683	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:33798368|33799913	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:135616587|135617016	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:69732139|69734254	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:136995442|136995757	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:134408149|134421805	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:37974622|38016131	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:92509899|92522893	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:92323441|92324209	-2.2881032878291	6.13798985777953	0.470663383074094	0.492682139539614	0	0.57132041135255
chr9:27560227|27565590	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:129099866|129102565	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:98495966|98496514	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:107428292|107454973	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:35660401|35660647	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:84702348|84727959	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:111748092|111781017	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:37327799|37349452	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:86981770|86987615	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:85976685|86007464	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:36063795|36117177	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:137436521|137438084	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:131052850|131069050	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:127872690|127874649	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:127824304|127825860	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:128428302|128428833	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:136855254|136857041	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:128835997|128838137	2.26850996889782	6.1350069456403	0.467299306600446	0.494232244494773	0	0.57132041135255
chr9:93261814|93268065	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:34623864|34628086	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:98371464|98406141	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:131619051|131621998	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:85958472|85975033	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:2943565|3013028	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:35606237|35607672	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:120824494|120831945	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:34487946|34490124	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:35562875|35563389	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:89672757|89673487	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:126381064|126386658	-2.25807534198452	6.15030528712294	0.458566906159729	0.498294494111999	0	0.57132041135255
chr9:92882567|92884000	-2.69703919906108	7.59715152773735	0.341948555767577	0.558706632266773	0	0.63920844809876
chr9:83628007|83628959	-2.00457444057454	6.71592213093915	0.292343497383013	0.588722661200556	0	0.672103982314797
chr9:135631431|135639193	2.35974710101587	7.24399897166318	0.262987278163936	0.608075242607836	0	0.692710983013638
chr9:74782679|74800482	1.6417417747077	6.6546607537457	0.235678799861089	0.627344683560931	0	0.713135409517981
chr9:113322811|113331116	-1.70990135918281	6.70851662158867	0.233106870055235	0.629229639371098	0	0.713702181990312
chr9:128949189|128952846	2.0255760660174	6.73677413886978	0.231347647373467	0.630526363788433	0	0.713702181990312
chr9:136806385|136807202	-2.1915852418763	6.97249360257634	0.207919508488278	0.648402981808331	0	0.732378739537223
chr9:137263037|137266426	1.55088093589801	6.67416032461735	0.196357595500605	0.657677094371812	0	0.741280114842805
chr9:96351103|96364550	1.87174758888975	6.96027904052826	0.175819692595383	0.674990620446791	0	0.759186067817532
chr9:26920227|26926560	-1.5453217249514	6.74545949820898	0.169269720636715	0.680761647142963	0	0.764061595527545
chr9:26092361|26110139	1.39115084014167	7.12845685454616	0.110657653165069	0.73939664578193	0	0.828124243275762
chr9:136016265|136050580	1.61636486693122	7.0780284488403	0.072525819439103	0.787694075637306	0	0.880363966888754
chr9:117650852|117652447	1.50675001094191	6.81928251850808	0.069551345360132	0.7919911438115	0	0.883310877374671
chr9:86046470|86052591	0.981153529165321	6.79518671412074	0.0604086660002481	0.805851189328518	0	0.896297833021913
chr9:92634386|92635246	-1.42099056589593	7.12581569806821	0.0594223184671795	0.807411330178468	0	0.896297833021913
chr9:110250820|110251462	1.01520948938791	6.86963108180897	0.0586204740641799	0.808689774155109	0	0.896297833021913
chr9:19573351|19619692	-0.954602725738043	7.31385431922657	0.0573837526287335	0.810679858403272	0	0.896635519065573
chr9:115126950|115127910	0.718097682737137	6.66713922533445	0.0439267500952342	0.833989953193005	0	0.919865114909721
chr9:36147786|36148650	-0.85441459280123	6.42654481252126	0.0433110423172293	0.835140696431194	0	0.919865114909721
chr9:92470669|92474927	0.804513718540266	7.26903798520506	0.0415874009091825	0.838408285347991	0	0.921556214473411
chr9:92188518|92189635	-0.778902533348125	7.3119022890456	0.0397770887989906	0.841917053345636	0	0.923504891504904
chr9:33886881|33900271	-0.806337092077087	7.36840893941328	0.0382294324068571	0.844983155655556	0	0.924960985203201
chr9:110973481|111036201	1.3067741390339	6.70765441380809	0.0369695295471513	0.847527097672251	0	0.925840689859626
chr9:19423862|19424841	0.739938937373544	6.96199258578892	0.0298513171238588	0.862828023589512	0	0.940100859868939
chr9:97516213|97516818	-0.676200066561361	7.24540638541885	0.0292882119436639	0.864115264052465	0	0.940100859868939
chr9:110329232|110334320	-1.28262313845218	6.73362898465567	0.0230695393852818	0.879276376992762	0	0.954023006977283
chr9:75127569|75133401	0.614114331016779	6.30675781635676	0.0219230630135047	0.882291953821097	0	0.954023006977283
chr9:35658576|35660461	0.614114331016779	6.30675781635676	0.0219230630135047	0.882291953821097	0	0.954023006977283
chr9:94085251|94095454	0.574667785600611	6.90546608930563	0.0152093700411088	0.901848735412426	0	0.973191738822334
chr9:133105932|133109721	0.490151569450165	7.03908018046029	0.013454288070874	0.907658390099935	0	0.974349155547896
chr9:35813445|35813784	0.490151569450165	7.03908018046029	0.013454288070874	0.907658390099935	0	0.974349155547896
chr9:88737657|88737877	0.45396866953428	6.79614495612102	0.0132335232415411	0.908415754044655	0	0.974349155547896
chr9:11640733|11784659	0.405829255826461	6.55417147121225	0.00984455369280241	0.920963814394536	0	0.985820421042038
chr9:36058827|36065624	1.0381954293179	6.55707140198187	0.00771828293590682	0.929992909558614	0	0.992109244861967
chr9:23829670|23831598	-0.291725681307027	6.70648252366665	0.00743383772005385	0.931291765835818	0	0.992109244861967
chr9:120622616|120659575	-0.354207292741531	6.50493756027697	0.00686342396460722	0.93397416367759	0	0.992109244861967
chr9:63055923|63057637	0.350135978376205	6.96284863162855	0.00679603450785019	0.934298367811739	0	0.992109244861967
chr9:35733396|35735215	0.334960507583434	6.50377151962689	0.00613685761633105	0.93755911265197	0	0.992434704036646
chr9:105464240|105468324	0.294971426414531	7.11225461278883	0.00512261351235554	0.942942177146272	0	0.992434704036646
chr9:37522825|37532058	-0.269495773418643	7.50677719864543	0.00507513816928244	0.943206743695578	0	0.992434704036646
chr9:125543059|125657799	1.06865787204132	7.04419696732704	0.00495797265014786	0.943865045700021	0	0.992434704036646
chr9:133520174|133528612	-0.277319620466252	7.24902995095603	0.00486808378484319	0.944375408536411	0	0.992434704036646
chr9:130666608|130668313	-0.603847173272466	6.73147263270605	0.00426482616465829	0.947930654612258	0	0.992434704036646
chr9:14662215|14680162	1.05439593237308	7.04048525102443	0.004142383777475	0.948682501925848	0	0.992434704036646
chr9:97805840|97810039	0.887131416675144	6.88804542708594	0.00372880067282977	0.951308313952872	0	0.992434704036646
chr9:43111266|43119686	0.958088082716875	6.95400885422685	0.0033884320876596	0.953581163894025	0	0.992434704036646
chr9:69046385|69053260	0.497517998893933	6.61660692676527	0.00333915911257132	0.953919521958557	0	0.992434704036646
