circRNA_ID	PValue	FDR
3787	chr15:64848593|64859998;ENSG00000249240.2	1	1
3788	chr6:48068230|48069926;ENSG00000244694.8	1	1
3789	chr6:48068056|48069926;ENSG00000244694.8	1	1
3790	chr11:95813468|95821978;ENSG00000166037.11	1	1
3791	chr18:3567490|3729375;ENSG00000170579.17	1	1
3792	chr15:91000490|91005119;ENSG00000184056.15	1	1
3793	chr15:91009801|91017064;ENSG00000184056.15	1	1
3794	chr15:91003085|91006059;ENSG00000184056.15	1	1
3795	chr11:64232510|64232865;ENSG00000110011.14	1	1
3796	chr2:19945786|19953978;ENSG00000118965.16	1	1
3797	chr2:19946461|19962327;ENSG00000118965.16	1	1
3798	chr2:96840787|96848444;ENSG00000163126.15	1	1
3799	chr1:186355410|186355768;ENSG00000047410.14	1	1
3800	chr19:18615975|18618492;ENSG00000105696.9	1	1
3801	chr10:97859458|97864082;ENSG00000155265.11	1	1
3802	chr12:7652438|7654632;ENSG00000111701.7	1	1
3803	chr12:7651023|7652835;ENSG00000111701.7	1	1
3804	chr13:25313614|25320595;ENSG00000139496.17	1	1
3805	chr13:25309247|25315467;ENSG00000139496.17	1	1
3806	chr2:207194129|207216903;ENSG00000224342.1	1	1
3807	chr5:93554874|93563463;ENSG00000237187.9	1	1
3808	chr5:93554874|93570002;ENSG00000237187.9	1	1
3809	chr12:57773017|57786291;ENSG00000257921.6	1	1
3810	chr3:125002257|125010555;ENSG00000173706.14	1	1
3811	chr4:87834703|87838685;ENSG00000152595.17	1	1
3812	chr19:34005339|34061490;ENSG00000287526.1	1	1
3813	chr2:103859475|103860209;ENSG00000232597.6	1	1
3814	chr12:10309388|10309688;ENSG00000134539.17	1	1
3815	chr4:134759399|134780377;ENSG00000249000.1	1	1
3816	chr3:169102060|169121209;ENSG00000085276.19	1	1
3817	chr16:67663657|67664062;ENSG00000124074.12	1	1
3818	chr2:96608508|96612353;ENSG00000114982.19	1	1
3819	chr5:179062015|179076571;ENSG00000177932.7	1	1
3820	chr3:130221789|130233508;ENSG00000228252.9	1	1
3821	chr9:137078502|137079449;ENSG00000197355.11	1	1
3822	chr5:141973583|141980351;ENSG00000013561.18	1	1
3823	chr4:139295732|139297443;ENSG00000109390.13	1	1
3824	chr18:33607594|33627070;ENSG00000141431.13	1	1
3825	chr1:112710460|112710851;ENSG00000155367.16	1	1
3826	chr1:112711266|112712803;ENSG00000155367.16	1	1
3827	chr3:186554898|186558572;ENSG00000113838.13	1	1
3828	chr12:5238207|5240112;ENSG00000256115.6	1	1
3829	chrX:20176434|20193593;ENSG00000177189.14	1	1
3830	chrX:20240569|20241686;ENSG00000177189.14	1	1
3831	chr1:231701955|231771070;ENSG00000162946.23	1	1
3832	chr11:102401916|102448868;ENSG00000152558.15	1	1
3833	chr8:28359592|28452476;ENSG00000214050.8	1	1
3834	chr8:28452244|28456930;ENSG00000214050.8	1	1
3835	chr8:28452244|28463818;ENSG00000214050.8	1	1
3836	chr12:43439897|43454052;ENSG00000173157.18	1	1
3837	chr12:43431332|43440069;ENSG00000173157.18	1	1
3838	chrX:15659016|15664395;ENSG00000147003.7	1	1
3839	chr1:145974825|145977539;ENSG00000121851.13	1	1
3840	chrY:21151589|21228459;ENSG00000289707.1	1	1
3841	chrY:21148419|21151642;ENSG00000289707.1	1	1
3842	chrY:21151589|21197203;ENSG00000289707.1	1	1
3843	chr11:118373086|118381523;ENSG00000110344.10	1	1
3844	chr11:118373494|118381523;ENSG00000110344.10	1	1
3845	chr2:219162105|219168044;ENSG00000280537.2	1	1
3846	chr19:48955687|48956333;ENSG00000087088.21	1	1
3847	chr19:48955687|48960336;ENSG00000087088.21	1	1
3848	chr21:42276686|42282419;ENSG00000160179.19	1	1
3849	chrX:27394980|27398837;ENSG00000228933.8	1	1
3850	chr19:48797191|48800297;ENSG00000105552.15	1	1
3851	chr19:48800187|48806717;ENSG00000105552.15	1	1
3852	chr19:48806517|48810921;ENSG00000105552.15	1	1
3853	chr1:240765438|240768304;ENSG00000226919.4	1	1
3854	chr1:240768152|240771183;ENSG00000226919.4	1	1
3855	chr5:140363728|140366264;ENSG00000113073.15	1	1
3856	chr18:54273926|54287411;ENSG00000101751.11	1	1
3857	chr11:73411394|73430770;ENSG00000054965.11	1	1
3858	chr6:24714318|24716324;ENSG00000112308.13	1	1
3859	chr4:57201133|57201820;ENSG00000245067.8	1	1
3860	chr6:7889495|7899681;ENSG00000259040.5	1	1
3861	chr12:8172555|8174452;ENSG00000196946.11	1	1
3862	chr19:52123923|52130588;ENSG00000204611.7	1	1
3863	chr3:193483936|193492997;ENSG00000127249.15	1	1
3864	chr2:168561192|168695051;ENSG00000172292.15	1	1
3865	chr2:168630985|168715129;ENSG00000172292.15	1	1
3866	chr2:182934752|182942163;ENSG00000061676.15	1	1
3867	chr7:100219713|100220464;ENSG00000213413.2	1	1
3868	chr2:200731031|200732539;ENSG00000284084.1	1	1
3869	chr1:15476457|15482393;ENSG00000215704.10	1	1
3870	chr16:2458810|2459836;ENSG00000260874.5	1	1
3871	chr11:126440449|126473466;ENSG00000149571.12	0.00354800755532	1
3872	chr11:126444979|126463307;ENSG00000149571.12	0.00429996030804	1
3873	chr11:126446759|126463307;ENSG00000149571.12	0.0153224852114	1
3874	chr11:126449009|126473466;ENSG00000149571.12	0.00140045831768	1
3875	chr2:199938933|199948472;ENSG00000162971.11	1	1
3876	chr19:48133981|48140143;ENSG00000105486.14	1	1
3877	chr15:72712244|72722847;ENSG00000140463.14	1	1
3878	chr5:98160306|98160792;ENSG00000248901.2	0.184335165252	1
3879	chr5:98093400|98160792;ENSG00000248901.2	0.000889357083682	1
3880	chr22:30369432|30372286;ENSG00000187860.11	1	1
3881	chr1:6095530|6096204;ENSG00000069424.16	1	1
3882	chr1:6040517|6082274;ENSG00000069424.16	1	1
3883	chr1:151889214|151890214;ENSG00000159445.13	1	1
3884	chr5:73286487|73287682;ENSG00000249743.7	1	1
3885	chr6:32519370|32522174;ENSG00000198502.6	1	1
3886	chr2:218495760|218530040;ENSG00000135913.11	1	1
3887	chr2:218546919|218558677;ENSG00000135913.11	1	1
3888	chr10:42793852|42802218;ENSG00000165733.8	0.132022496412	1
3889	chr10:42793852|42816672;ENSG00000165733.8	0.00168203339588	1
3890	chr10:42796474|42816672;ENSG00000165733.8	0.000145917782603	1
3891	chr7:26195847|26197017;ENSG00000122566.22	1	1
3892	chr19:57351326|57352735;ENSG00000131845.15	1	1
3893	chr9:101399028|101399530;ENSG00000136870.11	1	1
3894	chr22:37751772|37755190;ENSG00000100106.22	1	1
3895	chr13:27559842|27569276;ENSG00000139517.9	1	1
3896	chr22:31933336|31938115;ENSG00000128254.16	1	1
3897	chr1:196715593|196737006;ENSG00000289697.1	1	1
3898	chr1:196673857|196679793;ENSG00000289697.1	1	1
3899	chr20:46035404|46035923;ENSG00000124140.15	1	1
3900	chr9:84707844|84724356;ENSG00000148053.18	1	1
3901	chr9:84670377|84707912;ENSG00000148053.18	1	1
3902	chr9:84702348|84727959;ENSG00000148053.18	1	1
3903	chr20:63999603|64016845;ENSG00000101161.8	1	1
3904	chr15:74819152|74821900;ENSG00000261606.5	1	1
3905	chr3:130996753|130997753;ENSG00000017260.20	1	1
3906	chr10:50192653|50199146;ENSG00000188611.17	1	1
3907	chr10:50205982|50236064;ENSG00000188611.17	1	1
3908	chr1:59082568|59086596;ENSG00000237352.5	1	1
3909	chr1:59132473|59184580;ENSG00000237352.5	1	1
3910	chr1:59056938|59082437;ENSG00000237352.5	1	1
3911	chr12:20633693|20639957;ENSG00000172572.7	1	1
3912	chr14:74239449|74241266;ENSG00000119614.3	1	1
3913	chr2:24963405|24967293;ENSG00000115137.12	1	1
3914	chr2:113107214|113113114;ENSG00000136689.20	1	1
3915	chr1:52461712|52477882;ENSG00000134744.14	1	1
3916	chr11:64592779|64598923;ENSG00000197891.12	1	1
3917	chr11:64593405|64598923;ENSG00000197891.12	1	1
3918	chr17:17816457|17818374;ENSG00000072310.18	1	1
3919	chr17:17817548|17817916;ENSG00000072310.18	1	1
3920	chr20:30695753|30702853;ENSG00000277112.3	1	1
3921	chr16:2472701|2473134;ENSG00000162068.2	1	1
3922	chr19:39433665|39435708;ENSG00000105193.9	1	1
3923	chr19:39433665|39435705;ENSG00000105193.9	1	1
3924	chr7:73304747|73307502;ENSG00000130305.17	1	1
3925	chr12:121162424|121175478;ENSG00000089041.17	1	1
3926	chr12:121160902|121166187;ENSG00000089041.17	1	1
3927	chr22:50530937|50531295;ENSG00000177989.14	1	1
3928	chr10:24961806|25021908;ENSG00000285859.1	1	1
3929	chr8:137857057|137928912;ENSG00000254361.2	1	1
3930	chr11:33670915|33696701;ENSG00000255202.1	1	1
3931	chr15:89799260|89803790;ENSG00000166825.15	1	1
3932	chr7:12625762|12629222;ENSG00000006747.15	1	1
3933	chr14:56321486|56330487;ENSG00000259719.6	1	1
3934	chr19:41686859|41688367;ENSG00000007306.15	1	1
3935	chr19:41683785|41687221;ENSG00000007306.15	1	1
3936	chr8:42316710|42319421;ENSG00000104365.16	1	1
3937	chr8:42316210|42319421;ENSG00000104365.16	1	1
3938	chr2:9344731|9368519;ENSG00000151693.11	1	1
3939	chrX:151621482|151648702;ENSG00000166049.11	1	1
3940	chr3:181420272|181438699;ENSG00000241231.2	1	1
3941	chr3:181421728|181438699;ENSG00000241231.2	1	1
3942	chr4:20704466|20704814;ENSG00000163138.19	1	1
3943	chr12:121659191|121669512;ENSG00000139714.12	1	1
3944	chr20:20246117|20251763;ENSG00000089101.19	1	1
3945	chr10:80233664|80245055;ENSG00000234382.2	1	1
3946	chr10:80233664|80235360;ENSG00000234382.2	1	1
3947	chr2:23025821|23027937;ENSG00000232451.2	1	1
3948	chrY:13334218|13359986;ENSG00000183878.16	1	1
3949	chr12:111733923|111746284;ENSG00000111271.15	1	1
3950	chr12:111715821|111721739;ENSG00000111271.15	1	1
3951	chr1:25388976|25402746;ENSG00000188672.19	1	1
3952	chr10:68401620|68404844;ENSG00000204130.14	1	1
3953	chr3:102452919|102462378;ENSG00000170044.9	1	1
3954	chr3:102456193|102464251;ENSG00000170044.9	1	1
3955	chr13:94612190|94619517;ENSG00000152749.8	1	1
3956	chr13:94619150|94621235;ENSG00000152749.8	1	1
3957	chr21:14291570|14308619;ENSG00000243064.9	1	1
3958	chr2:85541255|85542373;ENSG00000168906.13	1	1
3959	chrX:8796268|8800209;ENSG00000183304.10	1	1
3960	chrX:50197544|50198752;ENSG00000147081.15	1	1
3961	chr9:100018256|100052532;ENSG00000023318.9	1	1
3962	chr17:75849604|75851676;ENSG00000132471.12	1	1
3963	chr17:75848570|75849739;ENSG00000132471.12	1	1
3964	chr17:75846908|75848662;ENSG00000132471.12	1	1
3965	chr9:82281582|82428293;ENSG00000228430.9	1	1
3966	chr9:82277049|82349848;ENSG00000228430.9	1	1
3967	chr9:82277049|82297540;ENSG00000228430.9	1	1
3968	chr7:122192384|122217028;ENSG00000234418.3	1	1
3969	chr7:122145988|122214189;ENSG00000234418.3	1	1
3970	chr17:18639175|18641353;ENSG00000189375.12	1	1
3971	chr3:142627816|142645580;ENSG00000120756.13	1	1
3972	chr3:142676157|142686376;ENSG00000120756.13	1	1
3973	chr10:5000550|5001681;ENSG00000151632.18	1	1
3974	chr1:15742835|15743194;ENSG00000162460.7	1	1
3975	chr12:71559586|71566912;ENSG00000139292.13	1	1
3976	chr1:101343839|101345845;ENSG00000231671.1	1	1
3977	chr1:215169199|215169359;ENSG00000082482.14	1	1
3978	chr1:215124633|215169359;ENSG00000082482.14	1	1
3979	chr11:72115035|72136120;ENSG00000110203.10	1	1
3980	chr11:72135947|72139149;ENSG00000110203.10	1	1
3981	chr2:7073745|7077046;ENSG00000223884.7	1	1
3982	chr9:83883813|83891501;ENSG00000165115.15	1	1
3983	chr9:83887041|83888592;ENSG00000165115.15	1	1
3984	chr11:74168344|74170998;ENSG00000168014.18	1	1
3985	chr19:10143766|10151545;ENSG00000130816.17	1	1
3986	chr19:10151750|10156509;ENSG00000130816.17	1	1
3987	chr19:10139676|10142220;ENSG00000130816.17	1	1
3988	chr10:24473228|24520253;ENSG00000120549.19	1	1
3989	chr7:48090250|48094827;ENSG00000183696.14	1	1
3990	chr7:48094763|48103411;ENSG00000183696.14	1	1
3991	chr7:48094763|48099787;ENSG00000183696.14	1	1
3992	chr1:148420372|148424678;ENSG00000231551.8	1	1
3993	chr12:88545752|88564344;ENSG00000049130.16	1	1
3994	chr21:33248709|33268517;ENSG00000249624.10	1	1
3995	chr21:33248709|33263637;ENSG00000249624.10	1	1
3996	chr21:33243673|33252830;ENSG00000249624.10	1	1
3997	chr21:33252662|33268517;ENSG00000249624.10	1	1
3998	chr7:155806296|155806839;ENSG00000164690.8	1	1
3999	chrX:48802871|48805671;ENSG00000094631.21	1	1
4000	chr19:42236858|42240142;ENSG00000268643.2	1	1
4001	chr5:140561365|140562723;ENSG00000113108.20	1	1
4002	chr2:130358867|130359492;ENSG00000072135.13	1	1
4003	chr2:130370557|130370964;ENSG00000072135.13	1	1
4004	chr18:45724950|45736648;ENSG00000141469.18	1	1
4005	chr18:45730300|45736648;ENSG00000141469.18	1	1
4006	chr6:26501230|26506832;ENSG00000124557.14	1	1
4007	chr6:26504925|26506832;ENSG00000124557.14	1	1
4008	chr2:66665721|66675230;ENSG00000232046.7	1	1
4009	chr2:66691672|66697503;ENSG00000232046.7	1	1
4010	chr19:49809378|49812335;ENSG00000010361.14	1	1
4011	chr19:49809163|49811699;ENSG00000010361.14	1	1
4012	chr5:1880725|1882059;ENSG00000113430.10	1	1
4013	chr1:55614921|55673317;ENSG00000234810.4	1	1
4014	chr9:14997164|15007882;ENSG00000215237.6	1	1
4015	chr2:233845728|233852620;ENSG00000123485.12	1	1
4016	chr9:72305436|72315090;ENSG00000225434.4	1	1
4017	chr9:90507258|90508941;ENSG00000229613.2	1	1
4018	chr8:23144450|23148551;ENSG00000173530.6	1	1
4019	chr8:23145058|23148551;ENSG00000173530.6	1	1
4020	chr8:42759069|42765204;ENSG00000147434.9	1	1
4021	chr12:57771094|57771605;ENSG00000037897.17	1	1
4022	chr4:103656194|103658403;ENSG00000169836.5	1	1
4023	chrX:143359591|143387773;ENSG00000227303.1	1	1
4024	chr13:21278049|21280322;ENSG00000235438.7	1	1
4025	chr5:134306609|134312380;ENSG00000006837.12	1	1
4026	chr13:36360654|36365604;ENSG00000120664.11	1	1
4027	chr12:114677580|114681146;ENSG00000135111.16	1	1
4028	chr12:114676313|114681146;ENSG00000135111.16	1	1
4029	chr12:8091769|8095703;ENSG00000089818.18	1	1
4030	chr3:98904893|99018122;ENSG00000239462.1	1	1
4031	chr1:47262903|47281209;ENSG00000123473.17	1	1
4032	chr11:43754046|43816391;ENSG00000149084.13	1	1
4033	chrX:100594261|100597657;ENSG00000000005.6	1	1
4034	chrX:100593895|100597657;ENSG00000000005.6	1	1
4035	chr2:7968145|7976846;ENSG00000235665.6	1	1
4036	chr11:44051335|44055291;ENSG00000205126.2	1	1
4037	chr11:44052662|44055291;ENSG00000205126.2	1	1
4038	chr11:44051653|44053506;ENSG00000205126.2	1	1
4039	chr19:6421278|6422436;ENSG00000088247.19	1	1
4040	chr19:6418702|6421317;ENSG00000088247.19	1	1
4041	chr22:17739349|17744013;ENSG00000015475.19	1	1
4042	chr1:918825|919692;ENSG00000223764.2	1	1
4043	chr14:20990230|20990598;ENSG00000165792.18	1	1
4044	chr11:62762542|62763026;ENSG00000168002.12	1	1
4045	chr11:62762542|62765232;ENSG00000168002.12	1	1
4046	chr2:109567815|109585838;ENSG00000186522.15	1	1
4047	chr11:59841143|59843141;ENSG00000134812.8	1	1
4048	chr8:52660926|52661281;ENSG00000023287.13	1	1
4049	chr16:30067234|30068978;ENSG00000149925.22	1	1
4050	chr11:74246076|74247123;ENSG00000214517.10	1	1
4051	chr11:74239133|74246205;ENSG00000214517.10	1	1
4052	chr22:41985984|41989684;ENSG00000100167.21	1	1
4053	chr5:150942550|150943872;ENSG00000197083.12	1	1
4054	chr5:110617894|110618562;ENSG00000186952.15	1	1
4055	chr16:32618733|32620904;ENSG00000262187.2	1	1
4056	chr4:169588649|169599197;ENSG00000137601.18	1	1
4057	chr2:34819365|34822287;ENSG00000232153.3	1	1
4058	chr8:66961376|66961987;ENSG00000261787.2	1	1
4059	chr6:25426501|25435604;ENSG00000079691.18	1	1
4060	chr22:31973387|31976737;ENSG00000230866.2	1	1
4061	chr22:31973387|31981405;ENSG00000230866.2	1	1
4062	chr1:101737224|101784803;ENSG00000226715.4	1	1
4063	chr19:2243382|2244615;ENSG00000104897.10	1	1
4064	chr19:2243382|2245555;ENSG00000104897.10	1	1
4065	chr19:51337238|51338208;ENSG00000186806.6	1	1
4066	chr6:33672029|33680454;ENSG00000096433.11	1	1
4067	chr6:33676768|33680680;ENSG00000096433.11	1	1
4068	chr9:94606815|94617860;ENSG00000165140.12	1	1
4069	chr9:94605457|94610061;ENSG00000165140.12	1	1
4070	chr9:94606815|94620491;ENSG00000165140.12	1	1
4071	chr1:11794358|11800322;ENSG00000177000.13	1	1
4072	chr10:116626864|116631357;ENSG00000266200.7	1	1
4073	chr14:23307760|23324052;ENSG00000258643.6	1	1
4074	chr2:27039047|27040198;ENSG00000119777.20	1	1
4075	chr2:27036487|27036786;ENSG00000119777.20	1	1
4076	chr1:90243336|90281690;ENSG00000287406.1	1	1
4077	chr16:66531380|66549009;ENSG00000166548.17	1	1
4078	chr1:47033241|47038766;ENSG00000186377.8	1	1
4079	chr9:13150511|13176417;ENSG00000107186.17	1	1
4080	chr19:8096444|8097006;ENSG00000142449.13	1	1
4081	chr9:90864589|90874849;ENSG00000165025.15	1	1
4082	chr9:90864589|90874291;ENSG00000165025.15	1	1
4083	chrX:7105620|7117034;ENSG00000130021.15	1	1
4084	chr22:17189942|17207290;ENSG00000093072.19	1	1
4085	chr22:17182604|17191810;ENSG00000093072.19	1	1
4086	chr12:123630397|123632446;ENSG00000111361.13	1	1
4087	chr8:18086883|18087137;ENSG00000245281.8	1	1
4088	chr19:38358278|38359581;ENSG00000099338.23	1	1
4089	chr12:39683415|39692112;ENSG00000180116.15	1	1
4090	chr11:9846956|9858396;ENSG00000133812.18	1	1
4091	chr11:10042844|10193987;ENSG00000133812.18	1	1
4092	chr11:9789109|9808185;ENSG00000133812.18	1	1
4093	chr20:45945711|45946115;ENSG00000100982.12	1	1
4094	chr22:37947281|37953158;ENSG00000128346.11	1	1
4095	chr19:32953615|32960058;ENSG00000121289.18	1	1
4096	chr11:112071038|112071758;ENSG00000150773.12	1	1
4097	chr11:112070436|112071758;ENSG00000150773.12	1	1
4098	chr7:43881907|43887485;ENSG00000106608.17	1	1
4099	chr7:43881659|43887485;ENSG00000106608.17	1	1
4100	chr12:55493091|55585471;ENSG00000258763.5	1	1
4101	chr1:156745008|156745373;ENSG00000143321.19	1	1
4102	chr9:116841429|116842517;ENSG00000285820.1	1	1
4103	chr1:25454259|25489293;ENSG00000204178.11	1	1
4104	chr1:25454259|25485795;ENSG00000204178.11	1	1
4105	chr6:149572507|149580723;ENSG00000055211.14	1	1
4106	chr9:115040941|115057425;ENSG00000041982.16	1	1
4107	chr1:230669356|230679052;ENSG00000135775.14	1	1
4108	chr5:123028775|123029418;ENSG00000168938.6	1	1
4109	chr7:151056736|151057160;ENSG00000164885.13	1	1
4110	chr7:151056580|151057160;ENSG00000164885.13	1	1
4111	chr9:120914235|120926301;ENSG00000056558.11	1	1
4112	chr9:120911336|120914300;ENSG00000056558.11	1	1
4113	chr9:69732139|69734254;ENSG00000188647.13	1	1
4114	chr4:37077132|37078632;ENSG00000247810.8	1	1
4115	chr13:58221137|58227616;ENSG00000232954.2	1	1
4116	chr13:58221866|58227616;ENSG00000232954.2	1	1
4117	chr6:49470974|49472858;ENSG00000031691.7	1	1
4118	chr17:5391561|5404246;ENSG00000108559.12	1	1
4119	chr15:55841934|55848575;ENSG00000069869.17	1	1
4120	chr15:55846969|55848886;ENSG00000069869.17	1	1
4121	chr1:222823884|222831042;ENSG00000154309.9	1	1
4122	chr1:222942807|222990748;ENSG00000154309.9	1	1
4123	chr19:18659687|18664443;ENSG00000167487.12	1	1
4124	chr16:55764697|55767509;ENSG00000228695.10	1	1
4125	chr12:74285860|74402137;ENSG00000251138.7	1	1
4126	chrX:40637007|40639172;ENSG00000185753.13	1	1
4127	chr6:63294913|63319983;ENSG00000146166.17	1	1
4128	chr6:63285587|63295045;ENSG00000146166.17	1	1
4129	chrX:46448200|46450475;ENSG00000147121.16	1	1
4130	chrX:46448200|46462874;ENSG00000147121.16	1	1
4131	chr9:34972411|34977641;ENSG00000122733.12	1	1
4132	chr11:64259058|64262561;ENSG00000149782.13	1	1
4133	chr18:36652570|36693423;ENSG00000134775.16	1	1
4134	chr6:25770067|25773393;ENSG00000146039.11	1	1
4135	chr13:41458285|41466930;ENSG00000102760.13	1	1
4136	chr14:95329443|95331645;ENSG00000258630.3	1	1
4137	chr1:182602420|182603339;ENSG00000143333.7	1	1
4138	chr12:1631298|1632905;ENSG00000111186.13	1	1
4139	chr5:162095495|162142316;ENSG00000113327.17	1	1
4140	chr15:40894452|40896079;ENSG00000104142.11	1	1
4141	chr22:36525664|36526131;ENSG00000100353.18	1	1
4142	chr20:50189456|50190285;ENSG00000277449.1	1	1
4143	chrX:71367499|71368170;ENSG00000147133.17	1	1
4144	chr12:48347252|48348115;ENSG00000167528.13	1	1
4145	chr12:21067319|21076569;ENSG00000257062.6	1	1
4146	chr10:86679367|86680157;ENSG00000122367.21	1	1
4147	chr15:50205239|50226078;ENSG00000140284.11	1	1
4148	chr8:23090148|23111825;ENSG00000284956.1	1	1
4149	chr8:23090148|23100684;ENSG00000284956.1	1	1
4150	chr4:56910630|56919870;ENSG00000084093.19	1	1
4151	chr14:31345087|31359057;ENSG00000203546.7	1	1
4152	chr17:7229588|7230430;ENSG00000004975.12	1	1
4153	chr1:202896854|202918388;ENSG00000117153.16	1	1
4154	chr22:25667739|25690283;ENSG00000100077.16	1	1
4155	chr12:100205676|100210351;ENSG00000075089.10	1	1
4156	chr11:123740117|123740536;ENSG00000166261.11	1	1
4157	chr17:60623521|60648082;ENSG00000170836.13	1	1
4158	chr17:60623521|60633977;ENSG00000170836.13	1	1
4159	chr4:37638447|37649500;ENSG00000181826.10	1	1
4160	chr14:35307994|35308995;ENSG00000100902.11	1	1
4161	chr21:43687516|43690440;ENSG00000160208.13	1	1
4162	chr17:30329251|30332158;ENSG00000182271.13	1	1
4163	chrX:105740546|105749103;ENSG00000189108.13	1	1
4164	chrX:111834921|111854106;ENSG00000072315.4	1	1
4165	chr5:75705704|75707875;ENSG00000152359.15	1	1
4166	chr12:103368887|103478447;ENSG00000179088.16	1	1
4167	chr2:61839421|61842360;ENSG00000170264.13	1	1
4168	chr18:1271611|1361221;ENSG00000132204.14	1	1
4169	chr8:22173602|22176313;ENSG00000168487.20	1	1
4170	chr1:74199664|74201410;ENSG00000254685.8	1	1
4171	chr19:41860775|41861212;ENSG00000105372.8	1	1
4172	chr19:41860775|41869214;ENSG00000105372.8	1	1
4173	chr8:94939860|94941091;ENSG00000164938.14	1	1
4174	chrX:136681890|136707030;ENSG00000129675.16	1	1
4175	chrX:136685677|136708770;ENSG00000129675.16	1	1
4176	chr3:160882237|160961910;ENSG00000163590.14	1	1
4177	chr2:237518539|237540533;ENSG00000115648.14	1	1
4178	chr2:73901276|73909139;ENSG00000163017.14	1	1
4179	chr2:73901276|73908783;ENSG00000163017.14	1	1
4180	chr11:77285085|77287420;ENSG00000178795.10	1	1
4181	chr11:77268457|77269960;ENSG00000178795.10	1	1
4182	chr12:4760958|4763390;ENSG00000130035.9	1	1
4183	chr1:42835038|42838921;ENSG00000164010.15	1	1
4184	chr1:183884723|183900236;ENSG00000143344.16	1	1
4185	chr1:183884723|183897897;ENSG00000143344.16	1	1
4186	chr16:786827|787645;ENSG00000007376.8	1	1
4187	chr11:64319734|64320903;ENSG00000126432.14	1	1
4188	chr11:64319734|64320792;ENSG00000126432.14	1	1
4189	chr5:136247471|136274837;ENSG00000069018.19	1	1
4190	chr5:136231354|136266436;ENSG00000069018.19	1	1
4191	chr6:36324129|36327094;ENSG00000189325.7	1	1
4192	chr2:158313756|158340393;ENSG00000153237.18	1	1
4193	chr2:158338726|158340680;ENSG00000153237.18	1	1
4194	chr1:116754631|116760632;ENSG00000116824.5	1	1
4195	chr7:37685179|37730038;ENSG00000187037.9	1	1
4196	chr9:88426382|88448989;ENSG00000106723.17	1	1
4197	chr6:13793894|13798904;ENSG00000050393.12	1	1
4198	chr6:13800341|13802346;ENSG00000050393.12	1	1
4199	chr7:100764027|100768011;ENSG00000146839.19	1	1
4200	chr22:37492644|37496003;ENSG00000100065.15	1	1
4201	chr9:77456295|77517544;ENSG00000231373.1	1	1
4202	chr3:9937562|9941026;ENSG00000163703.20	1	1
4203	chr19:43768963|43769498;ENSG00000104783.15	1	1
4204	chr15:40738501|40745259;ENSG00000137824.16	1	1
4205	chrX:11767819|11768682;ENSG00000005302.19	1	1
4206	chr20:32706704|32742565;ENSG00000149600.12	1	1
4207	chr20:32704814|32727995;ENSG00000149600.12	1	1
4208	chr20:32706704|32728025;ENSG00000149600.12	1	1
4209	chr9:127473801|127481227;ENSG00000148356.15	1	1
4210	chr12:5506565|5509832;ENSG00000185652.12	1	1
4211	chr16:76467352|76495066;ENSG00000287694.1	1	1
4212	chr16:76467352|76498694;ENSG00000287694.1	1	1
4213	chr16:76475939|76498694;ENSG00000287694.1	1	1
4214	chr11:64300657|64303561;ENSG00000219435.6	1	1
4215	chr16:2798959|2799569;ENSG00000215148.11	1	1
4216	chr12:54632241|54633233;ENSG00000135413.9	1	1
4217	chrX:52370007|52370672;ENSG00000155622.7	1	1
4218	chr7:56068482|56074736;ENSG00000129103.19	1	1
4219	chr7:56072997|56076889;ENSG00000129103.19	1	1
4220	chr7:116243842|116255235;ENSG00000243243.5	1	1
4221	chr10:33226134|33263873;ENSG00000099250.18	1	1
4222	chr1:118923436|118931832;ENSG00000092607.15	1	1
4223	chr1:67047265|67052079;ENSG00000116704.8	1	1
4224	chr11:418720|428394;ENSG00000185101.13	1	1
4225	chr4:73487724|73497749;ENSG00000079557.5	1	1
4226	chr4:73488630|73495432;ENSG00000079557.5	1	1
4227	chr4:73487724|73495432;ENSG00000079557.5	1	1
4228	chr19:43511437|43526659;ENSG00000105755.8	1	1
4229	chr11:244675|249057;ENSG00000185627.19	1	1
4230	chr9:846960|894195;ENSG00000137090.12	1	1
4231	chr6:43299092|43299493;ENSG00000137204.15	1	1
4232	chr1:113857536|113858016;ENSG00000226167.1	1	1
4233	chr5:112629097|112630607;ENSG00000250358.7	1	1
4234	chr2:85599891|85601482;ENSG00000168890.14	1	1
4235	chr3:56646522|56661017;ENSG00000163946.14	1	1
4236	chr3:56633044|56648893;ENSG00000163946.14	1	1
4237	chr17:29609086|29611643;ENSG00000198720.13	1	1
4238	chr5:164467961|164468653;ENSG00000241956.11	1	1
4239	chr16:84407187|84408494;ENSG00000064270.13	1	1
4240	chr16:84425735|84446430;ENSG00000064270.13	1	1
4241	chr5:126603570|126608484;ENSG00000164902.14	1	1
4242	chr22:25201381|25202792;ENSG00000100053.10	1	1
4243	chr3:98008956|98025679;ENSG00000183185.10	1	1
4244	chr1:179552603|179561361;ENSG00000116218.13	1	1
4245	chr1:179559679|179561361;ENSG00000116218.13	1	1
4246	chr1:179554476|179561361;ENSG00000116218.13	1	1
4247	chr6:118565529|118632611;ENSG00000111860.14	1	1
4248	chr15:88881357|88887345;ENSG00000140511.12	1	1
4249	chr4:42070189|42070691;ENSG00000014824.14	1	1
4250	chr13:32910637|32911650;ENSG00000226968.1	1	1
